ecommerce_platform_exists,cart_element_found,price_pattern_found,num_currencies_found,ecommerce_keywords_count,anchor_buy_ratio,num_html_tags,text_to_html_ratio,word_count,anchor_count,avg_price_dom_position,url,label,has_kw_cart,has_kw_00,has_kw_shop,has_kw_accessories,has_kw_shopping,has_kw_2025,has_kw_shipping,has_kw_world,has_kw_news,has_kw_ir,has_kw_products,has_kw_eur,has_kw_brands,has_kw_delivery,has_kw_items,has_kw_resources,has_kw_payment,has_kw_ai,has_kw_live,has_kw_community
0,0,0,0,0,0.0,486,0.068,669,45,-1.0,https://brittanychiang.com/,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0.0,1489,0.008,829,27,495.0,https://www.johnyvino.com/,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,42,0.013,55,2,-1.0,https://jacekjeznach.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0.0,140,0.001,35,2,59.4,https://karlwithak.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.074,472,0.02,480,27,-1.0,https://cassie.codes/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,628,0.05,1040,66,320.75,https://joshwcomeau.com/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.0,121,0.097,251,36,-1.0,https://cassidoo.co/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.0,333,0.006,78,37,-1.0,https://www.lennyrachitsky.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,65,0.009,9,1,-1.0,https://kathyzhou.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.067,749,0.006,424,30,449.2,https://beyonce.com/,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,1012,0.03,1048,81,-1.0,https://oprah.com/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0.094,342,0.035,417,32,-1.0,https://joerogan.com/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0.015,2186,0.005,1207,197,-1.0,https://drchatterjee.com/,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,1,1,0,0,0.0,408,0.008,653,58,55.286,https://www.markmanson.net/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0.0,2991,0.012,1298,258,-1.0,https://www.figma.com/community/,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0.003,1769,0.014,728,333,-1.0,https://dribbble.com/shots,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0.022,2846,0.007,1480,226,22.5,https://www.behance.net/gallery,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0.0,1498,0.007,561,157,-1.0,https://unsplash.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,53,0.062,36,4,-1.0,https://www.artstation.com/artwork/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,822,0.034,764,160,-1.0,https://www.linkedin.com/,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1
0,0,1,0,0,0.044,2345,0.031,1745,436,1253.485,https://dev.to/,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1,0,1,0,0,0.007,1604,0.033,1557,140,904.524,https://github.com/,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1,1,0,0,0,0.008,3139,0.052,2631,245,-1.0,https://stackoverflow.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,0,0,0.003,1796,0.008,1278,307,1343.0,pbs.org,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.0,1027,0.005,156,115,357.667,pbs.org/kids,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,3,0.0,0,0,-1.0,pbs.org/wgbh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,445,0.094,601,80,-1.0,ncbi.nlm.nih.gov,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0.0,605,0.032,598,106,-1.0,nih.gov,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0.004,2535,0.028,1526,279,-1.0,nasa.gov,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0.0,639,0.012,668,74,-1.0,noaa.gov,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
1,0,0,0,0,0.004,968,0.084,797,267,-1.0,cdc.gov,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.005,2237,0.029,1309,619,-1.0,who.int,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
0,0,1,0,0,0.015,1423,0.081,1718,268,674.2,unesco.org,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0.0,140,0.093,123,12,-1.0,un.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,0.004,1073,0.06,800,274,347.8,imf.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0.0,740,0.067,629,92,-1.0,worldbank.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0.0,1013,0.033,863,143,605.758,europa.eu,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0.0,1050,0.06,719,371,2.0,wikipedia.org,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,170,0.03,200,23,-1.0,wikimedia.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,58,0.019,22,0,-1.0,archive.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0.055,735,0.034,1004,128,-1.0,loc.gov,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
1,1,0,0,0,0.008,1362,0.011,2199,241,-1.0,smithsonianmag.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0,0.0,1771,0.042,1846,145,-1.0,smithsonianeducation.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1
0,1,1,0,0,0.0,1462,0.028,1456,220,506.091,britishcouncil.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0.005,1100,0.043,1683,212,-1.0,britannica.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,0.0,1046,0.065,1101,237,-1.0,ox.ac.uk,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0.0,554,0.05,703,79,2.333,cam.ac.uk,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0.0,710,0.04,916,112,297.056,stanford.edu,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0.0,400,0.057,465,72,-1.0,mit.edu,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0.0,1306,0.073,1946,175,-1.0,harvard.edu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0.0,700,0.059,958,114,3.333,yale.edu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0.0,1108,0.089,1739,151,-1.0,princeton.edu,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0.0,4561,0.023,2684,494,-1.0,caltech.edu,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0,0.0,563,0.083,877,113,-1.0,berkeley.edu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
1,1,1,0,0,0.0,588,0.005,654,126,237.588,utoronto.ca,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0.0,1120,0.033,946,189,-1.0,anu.edu.au,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,1,0.036,432,0.02,305,56,-1.0,nzcp.co.nz,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0.012,2780,0.033,2617,245,1544.305,bbc.co.uk,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0
1,1,1,0,1,0.012,2780,0.033,2617,245,1544.305,bbc.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0.016,1236,0.015,1057,125,-1.0,aljazeera.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1,0.004,5593,0.019,4169,710,2670.058,nytimes.com,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
0,1,1,0,2,0.003,4601,0.016,2901,327,1850.222,theguardian.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0,1,1,0,1,0.011,2760,0.006,2196,378,1327.686,washingtonpost.com,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1
0,0,1,0,1,0.009,1678,0.016,1373,224,975.972,economist.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.0,1361,0.042,1652,140,-1.0,nature.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.0,43,0.018,45,1,-1.0,science.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,43,0.017,45,1,-1.0,pnas.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0.011,590,0.019,785,94,137.0,plos.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0.0,747,0.017,1308,3,122.857,jstor.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.004,477,0.142,944,260,-1.0,arxiv.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,339,0.009,193,65,-1.0,scholar.google.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,297,0.038,251,34,-1.0,researchgate.net,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0.0,1811,0.023,1435,302,-1.0,academia.edu,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0.0,1606,0.026,2041,331,451.692,khanacademy.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1
0,0,1,0,1,0.0,2109,0.013,1941,169,454.298,coursera.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0,0.005,5947,0.008,4518,547,4764.719,edx.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1
0,1,0,0,0,0.0,6051,0.008,2219,332,2089.333,udacity.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,0.007,2014,0.011,2138,275,317.75,ted.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
0,0,0,0,0,0.0,792,0.013,1280,68,432.625,code.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,0,1,0,0,0.03,472,0.026,694,67,264.95,cplusplus.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0,2134,0.037,1971,719,-1.0,w3schools.com,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0.0,1141,0.1,1591,85,-1.0,mozilla.org,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1
0,0,0,0,0,0.0,585,0.081,920,160,-1.0,ietf.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
1,0,0,0,0,0.0,388,0.102,825,94,-1.0,w3.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.012,1029,0.073,1071,338,-1.0,stackexchange.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0.008,3139,0.052,2631,245,-1.0,stackoverflow.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0.019,1107,0.026,978,216,-1.0,superuser.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0.005,1094,0.025,980,209,-1.0,serverfault.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.0,493,0.01,173,31,-1.0,git-scm.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0.007,1606,0.033,1557,140,906.429,github.com,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1
0,1,0,0,1,0.0,1418,0.017,1253,183,-1.0,gitlab.com,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1
0,0,1,1,0,0.0,1240,0.032,1888,71,614.846,bitbucket.org,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0,0,0,0,0.0,43,0.018,45,1,-1.0,sourceforge.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.017,403,0.22,1142,119,-1.0,gnu.org,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,0,0,0,0,0.0,294,0.089,306,95,-1.0,kernel.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.0,733,0.123,1291,225,-1.0,python.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0.0,220,0.245,430,66,-1.0,ruby-lang.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.004,792,0.087,2292,255,635.071,php.net,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.0,166,0.031,112,18,-1.0,java.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0.0,622,0.117,1100,144,-1.0,go.dev,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0.0,240,0.193,517,35,-1.0,rust-lang.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,573,0.077,897,79,-1.0,ocaml.org,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,1106,0.2,2191,120,-1.0,haskell.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0.0,676,0.176,1045,152,287.6,numpy.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0.0,197,0.062,195,69,-1.0,pandas.pydata.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.0,150,0.071,178,29,-1.0,scipy.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0.013,371,0.062,610,80,-1.0,matplotlib.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,1110,0.014,923,168,125.857,tensorflow.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1,1,0,0,0,0.0,1185,0.021,1283,133,6.0,pytorch.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0.0,649,0.135,1087,53,-1.0,keras.io,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,2,0.014,1432,0.022,1164,215,349.519,opencv.org,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,2,0.006,3070,0.019,1486,158,-1.0,cyber.gov.au,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,1,0.002,1309,0.043,1776,406,-1.0,nrcan.gc.ca,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0
0,1,0,0,0,0.0,56,0.001,40,4,-1.0,statcan.gc.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0.0,151,0.05,223,28,-1.0,eur-lex.europa.eu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0,593,0.038,463,101,-1.0,europa.eu/european-union/about-eu,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,2,0.019,2594,0.017,2305,427,1601.375,nba.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0.019,6359,0.013,5506,516,3131.609,nfl.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,1,0.025,5450,0.01,3233,360,-1.0,mlb.com,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0.036,2857,0.025,2063,221,612.431,nhl.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0.001,6608,0.035,4588,801,4904.704,espn.com,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0.0,2165,0.004,879,413,1727.817,eurosport.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0.02,1353,0.019,1167,150,-1.0,olympics.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.007,1694,0.1,2000,301,-1.0,esa.int,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
1,0,1,0,1,0.006,1887,0.031,2438,320,476.292,ama-assn.org,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
0,0,0,0,0,0.006,1123,0.087,1044,336,-1.0,wto.org,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,0,0,0.005,2237,0.029,1309,619,-1.0,who.int,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,0,0.0,1241,0.033,947,189,-1.0,unicef.org,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,43,0.017,45,1,-1.0,unicef.org/kids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0.0,1012,0.047,857,146,-1.0,unwomen.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0.0,729,0.053,727,76,-1.0,ilo.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
0,1,0,0,0,0.009,807,0.026,491,113,74.0,itu.int,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.0,67,0.077,74,10,-1.0,icj-cij.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0.0,1013,0.074,1112,119,-1.0,icrc.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
0,1,0,0,0,0.036,2047,0.036,1911,331,-1.0,redcross.org,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0.0,239,0.088,253,67,-1.0,greenpeace.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,1097,0.035,1538,123,24.0,wwf.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0.038,2723,0.065,3574,373,743.867,peta.org,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
1,1,0,0,0,0.009,658,0.013,484,111,-1.0,amnesty.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,0,0.005,2513,0.053,2771,432,1516.75,hrw.org,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0.0,1048,0.024,846,109,-1.0,icnl.org,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,0.0,42,0.023,45,1,-1.0,transparency.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,0.022,875,0.16,1486,231,-1.0,eff.org,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0.032,575,0.093,1047,155,-1.0,fsf.org,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0.0,43,0.022,45,1,-1.0,creativecommons.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.014,717,0.034,305,147,-1.0,openstreetmap.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0.0,1507,0.014,1155,211,1240.75,history.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0.005,1100,0.043,1683,212,-1.0,britannica.com,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0.029,5336,0.012,2352,309,1779.333,nationalgeographic.com,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,0,0.029,5335,0.012,2352,309,1779.333,natgeo.com,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0.008,1362,0.011,2199,241,-1.0,smithsonianmag.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,1,1,0,1,0.008,1983,0.009,1895,244,1223.875,wired.com,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,2,0.005,3206,0.02,2180,205,1593.238,arstechnica.com,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,1,0.003,2226,0.027,2028,333,987.675,techcrunch.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0,1,0.011,4159,0.024,4454,362,2048.777,theverge.com,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1
0,0,1,0,1,0.019,1326,0.015,1350,208,568.725,engadget.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,1,0,2,0.037,1193,0.034,1672,217,385.879,gizmodo.com,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,2,0.004,688,0.108,1556,228,168.818,joelonsoftware.com,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0.2,71,0.135,148,5,-1.0,codinghorror.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0.021,604,0.079,887,97,-1.0,rand.org,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0.0,1023,0.044,1194,138,97.727,brookings.edu,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,2,0.0,2175,0.228,21136,375,486.25,cfr.org,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1
1,0,0,0,0,0.0,1101,0.047,1185,172,-1.0,cato.org,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1,0.015,2621,0.023,2760,340,528.814,heritage.org,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0.0,694,0.043,877,162,-1.0,pepperdine.edu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0,0.005,1607,0.036,1784,209,464.842,columbia.edu,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
